transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,transaction_amount,transaction_date,store_channel,_dq_null_flag,_ingested_at,_source_system,_batch_id
TXN000106,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,5432988603766182,3766.89,2026-07-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000107,CUST0174,Ridhi Gala,teerthkrishna@example.org,916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2264052015960287,1896.85,2026-07-23,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000108,CUST0008,Udant Lalla,mmuni@example.com,915445316486,"H.No. 464, Mohanty Zila, Machilipatnam-241929",1965-10-19,2616389389302208,1948.76,2026-06-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000109,CUST0067,Indrajit Raju,yochana34@example.com,915745466157,"80, Rege Nagar, Pali-271668",1992-01-16,5516981547265261,758.42,2026-05-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000110,CUST0149,Udyati Kohli,zaitrarao@example.net,4558774315,"H.No. 698, Minhas Path, Tinsukia 740228",1981-10-12,2230267373517575,4396.04,2026-04-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000111,CUST0010,Joshua Brar,pallakamala@example.org,9754295521,"041, Chawla Zila, Noida-449007",1960-11-07,2346431097685586,3272.67,2026-05-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000112,CUST0153,Jairaj Ramanathan,harrison29@example.org,7686617991,"H.No. 720, Ben Zila, Ballia 984360",1976-01-18,2489972634916114,398.96,2026-04-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000113,CUST0089,Tara Bir,klalla@example.com,918814190235,"H.No. 05, Peri Marg, Akola-176683",1996-06-08,2720398382774993,281.55,2026-08-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000114,CUST0112,Jai Nanda,ekbal93@example.com,919781223351,"H.No. 94, Nadig Street, Katni 557238",1968-01-04,5221586391661832,11683.27,2026-03-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000115,CUST0099,Vinaya Manda,fchoudhury@example.com,6034575744,"H.No. 52, Dhar Zila, Tadipatri 917745",1971-09-18,2718241586060104,15729.73,2026-05-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000116,CUST0066,Lajita Khosla,jason36@example.org,4999680837,"11, Chana Road, Nanded-693249",1999-06-22,2276855386771075,3010.05,2026-07-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000117,CUST0112,Jai Nanda,ekbal93@example.com,919781223351,"H.No. 94, Nadig Street, Katni 557238",1968-01-04,5304252558597489,2969.58,2026-07-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000118,CUST0134,Idika Bir,vpradhan@example.net,911207236827,"H.No. 887, Lal Street, Ahmedabad-330891",1968-01-14,5536616465398191,735.61,2026-07-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000119,CUST0094,Urishilla Sami,ektaperi@example.org,914459496015,"371, Chana, Chapra 283951",2003-09-18,2290852995187746,73.08,2026-06-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000120,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2259620998620354,1708.27,2026-04-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000121,CUST0160,Saumya Apte,ramanudant@example.org,913616182151,"372, Kalita Zila, Narasaraopet-682474",1968-11-09,5182682911392060,21216.83,2026-07-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000122,CUST0170,Chandresh Mohanty,rishi25@example.com,826613606,"90/25, Kalita Zila, Singrauli 660367",1963-04-14,5293376193461331,11293.33,2026-06-30,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000123,CUST0077,Aahana Varughese,binakota@example.net,2209703704,"54/913, Bal Chowk, Mangalore-284417",1963-12-09,5360668342491252,930.97,2026-03-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000124,CUST0171,Lopa Kurian,ovirk@example.net,4417345455,"87/660, Bhandari Marg, Raurkela Industrial Township 622766",1978-07-16,2470976515065207,4865.65,2026-04-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000125,CUST0084,Nitara Vig,lallajai@example.org,913049331522,"H.No. 469, Subramanian Chowk, Barasat-097640",1970-10-26,5375626565207386,19501.31,2026-05-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000126,CUST0179,Triveni Kadakia,etahegde@example.org,916666300629,"47, Gour Ganj, Berhampore-992736",2001-07-20,2281508096351232,415.46,2026-03-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000127,CUST0142,Joshua Issac,snehabalakrishnan@example.net,919933142491,"23, Cheema Ganj, Singrauli 840601",2001-08-07,5336355227121409,10388.36,2026-06-05,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000128,CUST0050,Odika Brahmbhatt,praneelzacharia@example.net,918864756220,"00/91, Pau Circle, Asansol-673988",1978-11-20,2720155485323882,578.4,2026-05-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000129,CUST0171,Lopa Kurian,ovirk@example.net,4417345455,"87/660, Bhandari Marg, Raurkela Industrial Township 622766",1978-07-16,2299866223310814,16832.81,2026-05-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000130,CUST0174,Ridhi Gala,teerthkrishna@example.org,916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2256346374785172,1388.61,2026-05-22,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000131,CUST0158,Zansi Khalsa,kamala99@example.org,7888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,2511812771558182,4959.23,2026-05-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000132,CUST0104,Alexander Rege,amrita25@example.com,4584929505,"H.No. 412, Sankar Street, Anantapur-432245",1992-03-27,2236878949645395,541.89,2026-04-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000133,CUST0078,Shivansh Nagy,joshua26@example.com,6812149397,"07/21, Palan Zila, Malda 577083",1976-12-05,2718312773833643,17593.33,2026-04-12,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000134,CUST0054,Garima Yadav,anthonymukherjee@example.org,4047668649,"38/38, Kalita Path, Ahmedabad-233041",1998-09-05,5252806723499137,3809.23,2026-04-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000135,CUST0149,Udyati Kohli,zaitrarao@example.net,4558774315,"H.No. 698, Minhas Path, Tinsukia 740228",1981-10-12,2256158787610347,2174.07,2026-04-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000136,CUST0120,Lohit Kala,zaid37@example.org,4669583880,"H.No. 550, Pai Ganj, Saharanpur 876372",1974-01-11,5141175314638338,4239.64,2026-08-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000137,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,8310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2366837306627919,20525.18,2026-07-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000138,CUST0131,Upma Karnik,manderturvi@example.org,628008475,"365, Johal Circle, Anantapur 654548",1987-01-30,5350689255403508,3005.56,2026-06-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000139,CUST0044,Chaaya Handa,jacobdhar@example.com,8152390753,"H.No. 04, Nath Nagar, Aizawl-030007",1975-04-02,5587566584221766,3599.21,2026-06-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000140,CUST0073,Ekta Mitra,anushamitra@example.com,7400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2255599853920873,4182.37,2026-05-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000141,CUST0024,Rudra Handa,irarana@example.net,2446616770,"636, Jani Road, Raipur-693937",1995-12-01,2550947318177658,10746.58,2026-06-01,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000142,CUST0173,Jagrati Purohit,muttiaryan@example.com,7044021975,"H.No. 05, Sehgal Ganj, Proddatur 739407",1960-10-26,2720701322357201,1375.83,2026-05-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000143,CUST0058,Ojasvi Jain,cheemaamara@example.org,7592637377,"271, Shukla Chowk, Dehri 269473",1989-11-15,5371616944608382,1143.73,2026-04-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000144,CUST0038,Girindra Dhillon,saanviswamy@example.net,5201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,2253082407408457,3170.04,2026-06-26,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000145,CUST0012,Harini Sodhi,ravalojasvi@example.net,8462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2514506010588953,610.7,2026-02-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000146,CUST0122,Kritika Kunda,kantmason@example.org,911430893051,"H.No. 86, Gulati Chowk, Madurai 624931",1967-07-19,5476269920382822,85.44,2026-03-29,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000147,CUST0117,Xalak Gokhale,baghyawatitank@example.com,912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,5177150332319945,11123.88,2026-03-25,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000148,CUST0162,Onveer Misra,mgarde@example.org,7568123914,"05/401, Kulkarni Street, Jamnagar 538665",1978-02-27,2702387484330103,545.61,2026-07-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000149,CUST0179,Triveni Kadakia,etahegde@example.org,916666300629,"47, Gour Ganj, Berhampore-992736",2001-07-20,5398588360366259,1863.07,2026-05-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000150,CUST0127,Krisha Kari,majumdarharinakshi@example.net,5414769752,"73/68, Dube Zila, Kottayam-612498",1991-07-19,5406378758143522,1341.3,2026-02-27,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000151,CUST0063,Siya Sehgal,narayanandarsh@example.com,913485657051,"H.No. 565, Kothari Nagar, Dharmavaram-742540",2005-12-02,2290467574754889,554.26,2026-03-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000152,CUST0168,Unni Bhatt,mutticharan@example.net,4300090556,"75/31, Shanker Nagar, Aizawl 830688",1958-08-24,2282597964633887,3549.08,2026-05-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000153,CUST0028,Jai Saraf,panchalchasmum@example.com,9596719024,"17/27, More Chowk, Pudukkottai 272929",1977-04-26,2544010777499193,4902.43,2026-06-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000154,CUST0057,Neha Sule,maanaspai@example.net,4210122796,"H.No. 39, Warrior Zila, Nellore 279833",1991-03-19,5373018201931383,2291.5,2026-06-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000155,CUST0179,Triveni Kadakia,etahegde@example.org,916666300629,"47, Gour Ganj, Berhampore-992736",2001-07-20,2292538886998097,2083.06,2026-08-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000156,CUST0013,Rachana Bhat,balveer20@example.com,917541157451,"52, Dasgupta Street, Sasaram 475131",1977-08-13,2273362208110692,1313.75,2026-06-11,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000157,CUST0032,Yug Thaman,khalsaati@example.org,913780126147,"688, Hari Path, Firozabad 567299",1992-02-01,2720950781770749,963.55,2026-07-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000158,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2256667264286066,16831.87,2026-04-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000159,CUST0171,Lopa Kurian,ovirk@example.net,4417345455,"87/660, Bhandari Marg, Raurkela Industrial Township 622766",1978-07-16,5475720418832810,1693.0,2026-05-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000160,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,8310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2703574998777247,287.48,2026-06-23,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000161,CUST0141,Nimrat Sanghvi,shafaraj@example.com,9432073231,"H.No. 48, Sandal Street, Mehsana 281248",1965-09-07,2228593357876578,3857.67,2026-06-12,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000162,CUST0041,Saumya Sharma,boasewarda@example.org,552258999,"H.No. 531, Saraf Path, Bellary-822942",1965-01-26,2718184264127912,2119.46,2026-04-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000163,CUST0116,Ucchal Nair,misraanmol@example.net,9428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,2484995774749016,17544.51,2026-07-12,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000164,CUST0064,Leela Magar,shankerayaan@example.net,916954051388,"H.No. 232, Iyer Path, Saharsa-473520",1979-12-18,2720899382548691,3446.27,2026-07-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000165,CUST0134,Idika Bir,vpradhan@example.net,911207236827,"H.No. 887, Lal Street, Ahmedabad-330891",1968-01-14,2234619943874488,1990.68,2026-06-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000166,CUST0161,Xalak Trivedi,chavvitalwar@example.org,4796024025,"15/767, Vora Ganj, Tinsukia-159266",1980-03-29,2705021645595760,4030.63,2026-03-19,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000167,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,5413165215780082,160.15,2026-07-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000168,CUST0020,Logan Grewal,brahmbhattnisha@example.org,6987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,5419632719156899,88.65,2026-07-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000169,CUST0061,Logan Sidhu,samakshdivan@example.net,918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,2253566099298317,16962.48,2026-03-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000170,CUST0086,Zinal Modi,maya71@example.com,9373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,2453641065569070,1391.24,2026-03-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000171,CUST0139,Tanvi Badami,kshere@example.net,8132962188,"93/648, Bedi Road, Sikar 671868",1979-08-11,2717020190438802,2893.41,2026-06-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000172,CUST0036,Ayushman Dara,siddharth45@example.org,1148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2712575573270325,461.73,2026-03-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000173,CUST0060,Umang Buch,timothy24@example.org,1103195546,"H.No. 725, Gala Road, Pimpri-Chinchwad 667057",1981-12-14,2270010395928177,3462.78,2026-07-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000174,CUST0178,Nitara Jha,reddydevika@example.net,4351137548,"H.No. 20, Mistry Marg, Pali-206101",1982-12-26,2625707903025600,1181.17,2026-03-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000175,CUST0055,Wazir Kant,basakyauvani@example.org,9053368317,"H.No. 54, Ganesan Circle, Junagadh 221312",1990-09-24,2387103789092880,3502.81,2026-05-30,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000176,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2254690927153566,4425.1,2026-05-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000177,CUST0085,Urishilla Tandon,ojasvisaxena@example.com,2467883077,"12, Chawla Path, Tenali 440630",1981-10-06,2662339658295420,1651.57,2026-04-04,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000178,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,5537042796442013,659.66,2026-02-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000179,CUST0053,Oeshi Sampath,bhavsarkamya@example.net,4119018831,"H.No. 99, Banik Zila, Shivpuri-078393",1982-12-09,5534598006681859,605.9,2026-06-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000180,CUST0100,Chaitanya Gulati,boasedarika@example.com,1428458750,"70/97, De Nagar, Siliguri 989075",1972-05-09,2705198886523543,14783.49,2026-04-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000181,CUST0148,Niharika Mangal,sandhudarpan@example.com,917212395088,"H.No. 01, Jani Road, Guwahati-185200",1972-10-24,5191395887785907,3572.51,2026-03-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000182,CUST0123,Jalsa Taneja,samuelwalla@example.net,4472357842,"H.No. 49, Setty Nagar, Ballia 501443",1984-10-10,5204661943106643,3181.92,2026-05-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000183,CUST0091,Lajita Sami,krish65@example.com,2581881388,"68, Dyal Road, Surat 879272",1990-06-23,5119358093407293,11564.36,2026-03-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000184,CUST0100,Chaitanya Gulati,boasedarika@example.com,1428458750,"70/97, De Nagar, Siliguri 989075",1972-05-09,2254123485193212,20391.06,2026-05-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000185,CUST0138,Saanvi Chandra,pranav65@example.net,919164224243,"75/523, Bumb Chowk, Jaipur-939707",1963-03-14,2547616346606758,115.82,2026-04-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000186,CUST0125,Yash Bakshi,gaurav20@example.com,6483162569,"61/69, Bhatia Zila, Bhatpara 918109",1975-11-05,2594261467433328,67.29,2026-06-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000187,CUST0070,Lopa Amble,warinder49@example.net,8421025811,"644, Sachdev Marg, Bahraich-443264",1987-02-04,5286789375201581,698.17,2026-04-23,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
