transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,cvv,transaction_amount,transaction_date,store_channel
TXN000597,CUST0098,Nirja Doctor,madhav98@example.com,+918141197799,"06, Uppal Path, Asansol-277008",1967-11-02,5486783919032444,467,3483.04,2026-07-31,E-Commerce
TXN000598,CUST0129,Dayamai Manne,boraomkaar@example.com,+914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,5367896592038134,997,877.09,2026-05-30,POS-Store
TXN000599,CUST0019,Nikita Master,anigam@example.org,+913847487091,"67/595, Bains Chowk, Aurangabad 368095",1977-10-11,2661946714543865,728,21470.95,2026-06-04,POS-Store
TXN000600,CUST0011,Ranbir Modi,kashvi57@example.com,+913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,5197204224944546,637,1520.21,2026-05-30,POS-Store
TXN000601,CUST0005,Jhalak Sabharwal,sathvik78@example.org,01587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2708567529971433,2012,1098.32,2026-02-13,POS-Store
TXN000602,CUST0020,Logan Grewal,brahmbhattnisha@example.org,06987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,2535895796822685,436,357.11,2026-04-06,POS-Store
TXN000603,CUST0148,Niharika Mangal,sandhudarpan@example.com,+917212395088,"H.No. 01, Jani Road, Guwahati-185200",1972-10-24,2285116078507700,376,4080.86,2026-06-15,POS-Store
TXN000604,CUST0147,Yashoda Nanda,ddugar@example.net,06047074746,"606, Solanki, Nellore 091292",2000-08-22,2298230378663249,973,2783.16,2026-03-17,POS-Store
TXN000605,CUST0164,Ojasvi Chaudhary,ekanta46@example.org,03770482067,"H.No. 26, Din Chowk, Jodhpur 203562",1988-05-01,2486449327203608,9926,996.27,2026-05-17,POS-Store
TXN000606,CUST0075,Chakrika Mittal,morarmadhavi@example.org,3017732058,"87/478, Ramaswamy Road, Noida 731550",1993-12-28,2357869276714725,4223,2805.1,2026-05-08,E-Commerce
TXN000607,CUST0104,Alexander Rege,amrita25@example.com,4584929505,"H.No. 412, Sankar Street, Anantapur-432245",1992-03-27,2296700679511117,843,804.27,2026-07-29,E-Commerce
TXN000608,CUST0084,Nitara Vig,lallajai@example.org,+913049331522,"H.No. 469, Subramanian Chowk, Barasat-097640",1970-10-26,2240736388185287,8526,1882.86,2026-07-31,E-Commerce
TXN000609,CUST0159,Jasmit Bakshi,bhatyamini@example.com,+917798317531,"79/18, Manda Marg, Serampore-153240",1998-07-04,2720140741009236,341,695.79,2026-05-31,POS-Store
TXN000610,CUST0177,Shravya Sagar,udantsama@example.net,+918363910174,"09/002, Varty Chowk, Bellary-197098",1979-05-09,2233527306543080,003,2092.76,2026-03-17,POS-Store
TXN000611,CUST0023,Raksha Ahluwalia,hiral98@example.net,08274422926,"354, Khare Marg, Jalgaon-947585",1972-04-28,2715271652873265,917,7568.83,2026-05-17,POS-Store
TXN000612,CUST0028,Jai Saraf,panchalchasmum@example.com,09596719024,"17/27, More Chowk, Pudukkottai 272929",1977-04-26,2701883613983490,906,4773.52,2026-06-25,E-Commerce
TXN000613,CUST0112,Jai Nanda,ekbal93@example.com,+919781223351,"H.No. 94, Nadig Street, Katni 557238",1968-01-04,2448445258683039,239,3553.47,2026-02-19,POS-Store
TXN000614,CUST0135,Harinakshi Iyer,sodhibina@example.org,+916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2226369025457659,479,2096.59,2026-03-15,E-Commerce
TXN000615,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,+915139316400,"55, Saini, Nashik-371364",1963-09-13,2714648201387551,457,11959.27,2026-03-21,POS-Store
TXN000616,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,2720961712649365,145,8910.0,2026-02-13,E-Commerce
TXN000617,CUST0086,Zinal Modi,maya71@example.com,09373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,2244212657299072,390,79.55,2026-05-28,E-Commerce
TXN000618,CUST0020,Logan Grewal,brahmbhattnisha@example.org,06987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,5334849757683897,259,2473.74,2026-07-14,E-Commerce
TXN000619,CUST0136,Zarna Dua,ryan48@example.com,+917660128556,"H.No. 15, Toor Nagar, Sambalpur-063652",1985-08-03,2703623406270244,518,13045.1,2026-05-07,E-Commerce
TXN000620,CUST0090,Simon Srinivasan,nikita82@example.net,+914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2276536218988281,325,8154.75,2026-06-15,POS-Store
TXN000621,CUST0166,Gaurika Chakraborty,sathvik30@example.com,04730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2709584926893937,516,18202.37,2026-05-18,E-Commerce
TXN000622,CUST0061,Logan Sidhu,samakshdivan@example.net,+918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,5259987481005671,233,4378.29,2026-05-23,E-Commerce
TXN000623,CUST0038,Girindra Dhillon,saanviswamy@example.net,05201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,2590666891882607,2312,3504.26,2026-05-03,POS-Store
TXN000624,CUST0051,Meghana Dani,azad54@example.net,7170955381,"H.No. 332, Tara, Karaikudi 769071",1967-01-23,2249422784428016,173,80.87,2026-03-27,E-Commerce
TXN000625,CUST0155,Lavanya Grewal,fradosinha@example.net,04324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2266675928590946,255,15483.44,2026-05-25,E-Commerce
TXN000626,CUST0168,Unni Bhatt,mutticharan@example.net,04300090556,"75/31, Shanker Nagar, Aizawl 830688",1958-08-24,2320741353393729,060,2925.61,2026-05-31,E-Commerce
TXN000627,CUST0046,Mekhala Atwal,esarraf@example.org,+919394551606,"16/067, Srinivasan, Nagpur 718357",1962-02-10,5377559649861472,673,168.8,2026-06-17,POS-Store
TXN000628,CUST0119,Nikita Tailor,warhi98@example.net,08118992226,"12/24, Kannan Road, Jammu-224630",2002-11-29,2222057961377197,3684,2720.79,2026-07-11,POS-Store
TXN000629,CUST0175,Samaksh Palan,teerthlanka@example.com,4257548247,"H.No. 362, Brahmbhatt Chowk, Jorhat 857049",1964-05-10,2286076534050415,768,516.52,2026-03-05,POS-Store
TXN000630,CUST0161,Xalak Trivedi,chavvitalwar@example.org,04796024025,"15/767, Vora Ganj, Tinsukia-159266",1980-03-29,2270829300022986,038,602.29,2026-07-09,POS-Store
TXN000631,CUST0039,Anirudh Kibe,mohantylogan@example.com,+912762642514,"H.No. 36, Nigam Ganj, Etawah-571776",1969-03-14,2251066870174813,718,806.88,2026-04-08,POS-Store
TXN000632,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,+911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2297449376945140,780,482.0,2026-03-08,POS-Store
TXN000633,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,08310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2700876863392140,3250,118.75,2026-07-10,POS-Store
TXN000634,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,2284410932050374,811,2919.28,2026-03-20,E-Commerce
TXN000635,CUST0091,Lajita Sami,krish65@example.com,2581881388,"68, Dyal Road, Surat 879272",1990-06-23,5202708690759629,148,2166.36,2026-02-13,E-Commerce
TXN000636,CUST0080,Timothy Randhawa,hdevan@example.org,03579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2257999874544272,235,4439.63,2026-05-13,POS-Store
TXN000637,CUST0116,Ucchal Nair,misraanmol@example.net,09428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,2267311969175681,5606,1158.44,2026-07-03,E-Commerce
TXN000638,CUST0015,Vaishnavi Uppal,kalpitjha@example.net,8564803084,"07/03, Brar Nagar, Jamalpur-448666",2003-05-04,2241101799567871,278,1419.62,2026-03-16,POS-Store
TXN000639,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2240144390076836,043,986.34,2026-02-13,E-Commerce
TXN000640,CUST0166,Gaurika Chakraborty,sathvik30@example.com,04730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,5180893806902887,938,523.44,2026-07-06,E-Commerce
TXN000641,CUST0158,Zansi Khalsa,kamala99@example.org,07888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,5181483797925409,879,3809.16,2026-04-13,POS-Store
TXN000642,CUST0119,Nikita Tailor,warhi98@example.net,08118992226,"12/24, Kannan Road, Jammu-224630",2002-11-29,2223474700235892,786,1039.07,2026-06-10,E-Commerce
TXN000643,CUST0116,Ucchal Nair,misraanmol@example.net,09428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,5520758468617835,897,541.31,2026-06-19,E-Commerce
TXN000644,CUST0083,Hamsini Kara,anvi19@example.com,8002415929,"H.No. 696, Sem Path, Vijayawada-120991",1999-03-02,2653200608601177,342,382.74,2026-06-16,POS-Store
TXN000645,CUST0129,Dayamai Manne,boraomkaar@example.com,+914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,2700648530825798,621,124.57,2026-07-11,E-Commerce
TXN000646,CUST0016,Yashica Ghose,urvinayak@example.net,9704566971,"H.No. 993, Goyal Circle, Udupi 699433",1960-05-19,2222339749612776,217,1530.73,2026-03-06,POS-Store
TXN000647,CUST0027,Akshay Uppal,ronith40@example.com,+913914529489,"79, Thakkar Ganj, Jorhat-336852",1971-12-13,2424573888627866,499,3757.17,2026-06-06,POS-Store
TXN000648,CUST0022,Isha Bora,isami@example.net,7979903950,"75, Ben Path, Burhanpur 019054",1958-08-01,2228948011438787,512,1800.4,2026-07-28,E-Commerce
TXN000649,CUST0011,Ranbir Modi,kashvi57@example.com,+913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,2715092156466335,987,149.23,2026-05-20,E-Commerce
TXN000650,CUST0113,Divya Chaudhry,advikchander@example.com,+915146793963,"20/12, Sridhar Chowk, Durgapur 535695",1984-05-01,2711063130165214,079,3825.2,2026-04-29,POS-Store
TXN000651,CUST0135,Harinakshi Iyer,sodhibina@example.org,+916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2296833843028880,551,938.47,2026-04-04,E-Commerce
TXN000652,CUST0094,Urishilla Sami,ektaperi@example.org,+914459496015,"371, Chana, Chapra 283951",2003-09-18,5183657527084318,920,563.69,2026-07-22,POS-Store
TXN000653,CUST0073,Ekta Mitra,anushamitra@example.com,07400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2282777616989883,152,4483.01,2026-02-27,POS-Store
TXN000654,CUST0105,Suhani Kapur,kamdarsara@example.org,08992022637,"43, Warrior Path, Khammam 104974",1999-12-29,2280388778700571,466,4206.11,2026-03-15,POS-Store
TXN000655,CUST0174,Ridhi Gala,teerthkrishna@example.org,+916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2347364021003601,398,4258.49,2026-03-17,E-Commerce
TXN000656,CUST0162,Onveer Misra,mgarde@example.org,07568123914,"05/401, Kulkarni Street, Jamnagar 538665",1978-02-27,2717382786944696,561,899.18,2026-05-19,POS-Store
TXN000657,CUST0017,Abhiram Shanker,warinder43@example.net,+911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,2700733032752136,321,4268.37,2026-02-13,POS-Store
TXN000658,CUST0025,Dayamai Ravel,tanmayimane@example.com,+913992959958,"052, Chawla Street, Chandrapur-949558",1988-07-11,2695032177871240,517,3573.67,2026-05-22,POS-Store
TXN000659,CUST0073,Ekta Mitra,anushamitra@example.com,07400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2456430146158724,3280,3925.63,2026-06-20,POS-Store
TXN000660,CUST0169,Eshana Bansal,ishani34@example.net,02193565750,"99, Apte Chowk, Rajpur Sonarpur-830651",1964-05-15,2236529065713216,770,107.27,2026-03-25,E-Commerce
TXN000661,CUST0086,Zinal Modi,maya71@example.com,09373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,2293565702524772,242,201.41,2026-08-09,E-Commerce
TXN000662,CUST0150,Vanya Bhakta,epall@example.org,+911424714068,"553, Ahluwalia, Anantapur-312017",2005-05-04,2287956926789796,756,8727.42,2026-08-07,E-Commerce
TXN000663,CUST0090,Simon Srinivasan,nikita82@example.net,+914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2549489214061904,190,10727.89,2026-06-01,POS-Store
TXN000664,CUST0168,Unni Bhatt,mutticharan@example.net,04300090556,"75/31, Shanker Nagar, Aizawl 830688",1958-08-24,2701020471827903,553,799.42,2026-02-24,POS-Store
TXN000665,CUST0034,Isaac Mukherjee,anika06@example.com,+914073249210,"12/829, Varma Circle, Orai 051463",1990-03-17,2230348812253855,211,2992.28,2026-04-14,E-Commerce
TXN000666,CUST0080,Timothy Randhawa,hdevan@example.org,03579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2515474208837287,511,3876.09,2026-05-14,POS-Store
TXN000667,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,2265050130216477,100,995.52,2026-04-09,POS-Store
TXN000668,CUST0033,Nihal Prabhakar,phora@example.net,05300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,5183055559339363,785,16055.89,2026-07-24,E-Commerce
TXN000669,CUST0166,Gaurika Chakraborty,sathvik30@example.com,04730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2636061921209771,031,695.54,2026-07-28,POS-Store
TXN000670,CUST0131,Upma Karnik,manderturvi@example.org,00628008475,"365, Johal Circle, Anantapur 654548",1987-01-30,2278654725828375,231,79.09,2026-06-19,POS-Store
TXN000671,CUST0005,Jhalak Sabharwal,sathvik78@example.org,01587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2702872337674013,196,489.03,2026-07-22,POS-Store
TXN000672,CUST0080,Timothy Randhawa,hdevan@example.org,03579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2261122864514478,386,17362.15,2026-04-17,E-Commerce
TXN000673,CUST0055,Wazir Kant,basakyauvani@example.org,9053368317,"H.No. 54, Ganesan Circle, Junagadh 221312",1990-09-24,2282866171687048,076,2701.55,2026-02-26,POS-Store
TXN000674,CUST0125,Yash Bakshi,gaurav20@example.com,06483162569,"61/69, Bhatia Zila, Bhatpara 918109",1975-11-05,2264679920027818,703,2483.78,2026-08-02,E-Commerce
TXN000675,CUST0058,Ojasvi Jain,cheemaamara@example.org,7592637377,"271, Shukla Chowk, Dehri 269473",1989-11-15,2371042964139983,616,5682.82,2026-04-09,E-Commerce
TXN000676,CUST0040,Zarna Pandey,puriraagini@example.net,4239185009,"H.No. 04, Sethi Road, Ambala 307405",1991-12-17,2720039031211660,316,14837.9,2026-03-06,E-Commerce
TXN000677,CUST0076,Warda Loyal,jsaran@example.org,+919763975853,"H.No. 51, Karnik Circle, Vijayawada 393231",1982-01-08,2290442163369308,087,3900.31,2026-03-26,E-Commerce
TXN000678,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,2299738497696162,560,4492.82,2026-05-20,E-Commerce
TXN000679,CUST0170,Chandresh Mohanty,rishi25@example.com,00826613606,"90/25, Kalita Zila, Singrauli 660367",1963-04-14,5394399125651421,839,12169.83,2026-08-04,POS-Store
TXN000680,CUST0159,Jasmit Bakshi,bhatyamini@example.com,+917798317531,"79/18, Manda Marg, Serampore-153240",1998-07-04,2293132093666702,744,612.14,2026-07-16,E-Commerce
TXN000681,CUST0153,Jairaj Ramanathan,harrison29@example.org,07686617991,"H.No. 720, Ben Zila, Ballia 984360",1976-01-18,2227233509037123,370,8582.05,2026-04-20,POS-Store
TXN000682,CUST0040,Zarna Pandey,puriraagini@example.net,4239185009,"H.No. 04, Sethi Road, Ambala 307405",1991-12-17,2298946826900954,935,3525.61,2026-03-21,E-Commerce
TXN000683,CUST0047,Zilmil Kuruvilla,uvenkataraman@example.net,+913071233063,"H.No. 96, Shankar Street, Jabalpur-490517",1978-06-12,2507498194138988,952,1526.14,2026-08-01,E-Commerce
TXN000684,CUST0113,Divya Chaudhry,advikchander@example.com,+915146793963,"20/12, Sridhar Chowk, Durgapur 535695",1984-05-01,5380733991108890,513,4635.22,2026-05-27,E-Commerce
TXN000685,CUST0106,Chanakya Vohra,chaudryfalan@example.net,00287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,5354552985999813,822,275.43,2026-05-27,POS-Store
TXN000686,CUST0174,Ridhi Gala,teerthkrishna@example.org,+916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2235989910680559,720,8077.43,2026-02-18,E-Commerce
TXN000687,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,08310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,5578797323997124,297,13369.23,2026-02-28,POS-Store
TXN000688,CUST0115,Bimala Gala,zdeo@example.com,06114054452,"82/042, Kota Marg, Bhilwara-195235",1972-03-10,5387658217272357,227,876.34,2026-04-28,E-Commerce
TXN000689,CUST0137,Nathaniel Rau,simon30@example.com,+912506647898,"32/93, Ben, Amroha-245447",1979-06-26,2720041248158023,356,3058.75,2026-06-26,E-Commerce
TXN000690,CUST0080,Timothy Randhawa,hdevan@example.org,03579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2700986680045209,092,3371.21,2026-06-23,POS-Store
TXN000691,CUST0050,Odika Brahmbhatt,praneelzacharia@example.net,+918864756220,"00/91, Pau Circle, Asansol-673988",1978-11-20,2250287959756665,657,421.14,2026-05-08,POS-Store
TXN000692,CUST0174,Ridhi Gala,teerthkrishna@example.org,+916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2604265017709051,278,9389.01,2026-04-08,POS-Store
TXN000693,CUST0119,Nikita Tailor,warhi98@example.net,08118992226,"12/24, Kannan Road, Jammu-224630",2002-11-29,5444668064497891,089,2300.44,2026-03-08,POS-Store
TXN000694,CUST0098,Nirja Doctor,madhav98@example.com,+918141197799,"06, Uppal Path, Asansol-277008",1967-11-02,2222344338874167,682,1523.36,2026-05-08,POS-Store
TXN000695,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,2454631340670701,830,12714.97,2026-04-30,E-Commerce
TXN000696,CUST0155,Lavanya Grewal,fradosinha@example.net,04324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,5374011955777291,573,119.75,2026-03-04,E-Commerce
TXN000697,CUST0065,Warjas Sarkar,trau@example.org,8971303403,"81, Dash Marg, Jalna 615968",1972-08-29,2445711430286188,084,543.27,2026-04-06,E-Commerce
TXN000698,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,5371697861901745,8807,4314.7,2026-06-26,POS-Store
TXN000699,CUST0096,Kevin Dada,valabalveer@example.org,+915725827792,"46/75, Ahluwalia Street, Bettiah 055820",1966-02-26,5102470014275599,523,1994.61,2026-03-26,E-Commerce
TXN000700,CUST0133,Janya Rege,ypalla@example.net,+914445120610,"64, Raju Zila, Rewa 164474",1959-10-01,2249755803782628,450,3826.4,2026-02-24,E-Commerce
TXN000701,CUST0073,Ekta Mitra,anushamitra@example.com,07400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2506678231170240,194,209.07,2026-06-11,E-Commerce
TXN000702,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,2288639065950804,739,748.85,2026-04-09,POS-Store
TXN000703,CUST0116,Ucchal Nair,misraanmol@example.net,09428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,2275465593555286,729,2898.05,2026-05-04,E-Commerce
TXN000704,CUST0112,Jai Nanda,ekbal93@example.com,+919781223351,"H.No. 94, Nadig Street, Katni 557238",1968-01-04,2482209070680541,439,18696.59,2026-03-05,E-Commerce
TXN000705,CUST0057,Neha Sule,maanaspai@example.net,04210122796,"H.No. 39, Warrior Zila, Nellore 279833",1991-03-19,2643305887229260,286,4472.22,2026-07-22,POS-Store
TXN000706,CUST0090,Simon Srinivasan,nikita82@example.net,+914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2374995073626819,979,156.21,2026-07-14,E-Commerce
TXN000707,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2262044161898728,650,104.18,2026-06-02,E-Commerce
TXN000708,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,+915139316400,"55, Saini, Nashik-371364",1963-09-13,5216606898689149,549,4745.49,2026-07-08,POS-Store
TXN000709,CUST0061,Logan Sidhu,samakshdivan@example.net,+918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,2574453880585149,509,165.88,2026-04-21,POS-Store
TXN000710,CUST0021,Tanveer Tailor,ubiswas@example.org,3692754548,"H.No. 015, Mody Street, Anantapuram 489895",1982-12-16,5114386458535130,180,4734.57,2026-05-18,POS-Store
TXN000711,CUST0058,Ojasvi Jain,cheemaamara@example.org,7592637377,"271, Shukla Chowk, Dehri 269473",1989-11-15,2720282537914748,050,531.37,2026-07-03,E-Commerce
TXN000712,CUST0082,Urishilla Batta,girikbuch@example.net,+917795907625,"49/41, Parmar Marg, Berhampore 301474",1993-06-30,2714508084778781,3314,190.78,2026-07-26,E-Commerce
TXN000713,CUST0167,Anusha Bobal,davenathaniel@example.com,08783095844,"H.No. 409, Bhandari Path, Phusro 646458",1977-10-04,2267373450606467,050,21407.05,2026-04-22,POS-Store
TXN000714,CUST0038,Girindra Dhillon,saanviswamy@example.net,05201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,2604317524649054,453,953.27,2026-07-09,E-Commerce
TXN000715,CUST0010,Joshua Brar,pallakamala@example.org,09754295521,"041, Chawla Zila, Noida-449007",1960-11-07,5396181811133551,748,4470.81,2026-06-14,POS-Store
TXN000716,CUST0121,Ishani Agate,shravyadua@example.com,+917822678081,"05/279, Ahuja Marg, Silchar 815845",2003-07-19,2704782165244458,038,3061.87,2026-04-30,E-Commerce
TXN000717,CUST0121,Ishani Agate,shravyadua@example.com,+917822678081,"05/279, Ahuja Marg, Silchar 815845",2003-07-19,2249801882160391,514,3666.79,2026-02-27,POS-Store
TXN000718,CUST0158,Zansi Khalsa,kamala99@example.org,07888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,2240167248596127,660,78.44,2026-05-14,E-Commerce
TXN000719,CUST0021,Tanveer Tailor,ubiswas@example.org,3692754548,"H.No. 015, Mody Street, Anantapuram 489895",1982-12-16,5495857975116033,5766,718.74,2026-03-02,E-Commerce
TXN000720,CUST0066,Lajita Khosla,jason36@example.org,04999680837,"11, Chana Road, Nanded-693249",1999-06-22,5483122739220678,070,689.09,2026-07-01,E-Commerce
TXN000721,CUST0039,Anirudh Kibe,mohantylogan@example.com,+912762642514,"H.No. 36, Nigam Ganj, Etawah-571776",1969-03-14,2715383298218522,784,6597.22,2026-04-18,POS-Store
TXN000722,CUST0029,Vritti Cheema,lavanyakeer@example.org,+913244377820,"74/96, Vaidya Street, Hosur-911579",1988-03-13,2720127215144086,942,2774.56,2026-02-25,POS-Store
TXN000723,CUST0061,Logan Sidhu,samakshdivan@example.net,+918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,2301887752145336,615,8012.37,2026-06-26,POS-Store
TXN000724,CUST0032,Yug Thaman,khalsaati@example.org,+913780126147,"688, Hari Path, Firozabad 567299",1992-02-01,5341335104870446,656,4351.62,2026-07-27,E-Commerce
TXN000725,CUST0062,Patrick Wali,priya39@example.net,03674335304,"H.No. 097, Sawhney Marg, Amaravati-644395",1973-05-09,2720901377559509,052,16615.53,2026-04-10,POS-Store
TXN000726,CUST0164,Ojasvi Chaudhary,ekanta46@example.org,03770482067,"H.No. 26, Din Chowk, Jodhpur 203562",1988-05-01,2242376428555989,817,3470.77,2026-06-18,POS-Store
TXN000727,CUST0017,Abhiram Shanker,warinder43@example.net,+911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,2274494665567533,971,14700.8,2026-05-24,E-Commerce
TXN000728,CUST0128,Tanmayi Barman,tchander@example.com,+910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,2292569418592991,735,933.47,2026-05-09,E-Commerce
TXN000729,CUST0162,Onveer Misra,mgarde@example.org,07568123914,"05/401, Kulkarni Street, Jamnagar 538665",1978-02-27,2668706517765922,4145,3705.38,2026-06-11,E-Commerce
TXN000730,CUST0037,Baljiwan Lad,jeremiah48@example.com,+910385821986,"H.No. 71, Nayak Marg, Dindigul-630004",1961-11-24,5283602457071157,990,675.28,2026-07-11,POS-Store
TXN000731,CUST0110,Kamala Krishnamurthy,palanalka@example.com,3608937596,"H.No. 53, Chander Nagar, Uluberia 091539",1981-12-09,2287830845660166,062,3604.28,2026-03-20,E-Commerce
TXN000732,CUST0158,Zansi Khalsa,kamala99@example.org,07888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,2384560002315930,294,674.3,2026-03-08,POS-Store
TXN000733,CUST0062,Patrick Wali,priya39@example.net,03674335304,"H.No. 097, Sawhney Marg, Amaravati-644395",1973-05-09,2232307138105916,862,5820.56,2026-07-14,POS-Store
TXN000734,CUST0048,Ishanvi Kunda,akshay36@example.org,06961535839,"75/316, Krishnan Chowk, Cuttack-606189",1983-12-18,2720101584867619,073,11918.03,2026-03-03,E-Commerce
TXN000735,CUST0135,Harinakshi Iyer,sodhibina@example.org,+916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2292824616465429,412,18300.77,2026-05-28,POS-Store
TXN000736,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,+911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2233124149906805,580,3953.06,2026-03-04,E-Commerce
TXN000737,CUST0100,Chaitanya Gulati,boasedarika@example.com,1428458750,"70/97, De Nagar, Siliguri 989075",1972-05-09,2474947999685394,277,11870.98,2026-04-28,POS-Store
TXN000738,CUST0012,Harini Sodhi,ravalojasvi@example.net,08462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2719123441845144,556,683.55,2026-04-03,POS-Store
TXN000739,CUST0096,Kevin Dada,valabalveer@example.org,+915725827792,"46/75, Ahluwalia Street, Bettiah 055820",1966-02-26,5414109837455904,946,4048.38,2026-07-13,POS-Store
TXN000740,CUST0005,Jhalak Sabharwal,sathvik78@example.org,01587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2257234145918174,657,2741.9,2026-06-29,POS-Store
TXN000741,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,+911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,5515883801895141,609,7044.43,2026-07-07,POS-Store
TXN000742,CUST0062,Patrick Wali,priya39@example.net,03674335304,"H.No. 097, Sawhney Marg, Amaravati-644395",1973-05-09,2708669855840453,408,1023.03,2026-04-07,E-Commerce
TXN000743,CUST0149,Udyati Kohli,zaitrarao@example.net,4558774315,"H.No. 698, Minhas Path, Tinsukia 740228",1981-10-12,5598321847051536,710,397.77,2026-04-06,POS-Store
TXN000744,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2232929446884245,865,3781.17,2026-04-07,E-Commerce
TXN000745,CUST0091,Lajita Sami,krish65@example.com,2581881388,"68, Dyal Road, Surat 879272",1990-06-23,5439155786523136,141,2794.33,2026-04-14,POS-Store
